stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772242620.885904,ik_only,1,0,236,1,70,0.29296875,10.518411636352539,1.0,1.0,10.518411636352539,0.07754561305046082,1.0,0.07754561305046082,119.0,48.0,0,0,0,1.8864433765411377,-0.12883009994919603,0.0031013962733496547,0.5202851370165235,-0.10986457765102386,0.08050244301557541,0.4738721251487732
