stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772331184.8362968,ik_only,1,0,211,1,69,0.43515849113464355,10.275094032287598,1.0,1.0,10.275094032287598,0.18140628933906555,1.0,0.18140628933906555,124.0,85.0,0,0,0,nan,-0.128868097087109,0.003107116211968325,0.5202855001597859,0.04847567528486252,-0.1665383279323578,0.4737395644187927
