stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772334467.1549678,ik_only,1,0,131,1,5,0.456233412027359,7.723175048828125,1.0,1.0,7.723175048828125,0.3677476644515991,1.0,0.3677476644515991,84.0,34.0,1,1,55,1.5909144878387451,-0.2021817739205508,-0.04684228750597612,0.5388717148225026,-0.21290382742881775,0.014052219688892365,0.3310106098651886
