stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772240305.9603055,action_mode,14,1,9,0,0,nan,4.109089099907907,4.109084001188261,2.548889636993408,4.158475875854492,0.5313643217086792,1.0,0.5313643217086792,9,0,1,1,55,1.3204004764556885,-0.18255891978246527,-0.16165116607830393,0.5209257096495334,-0.20116491615772247,-0.10255153477191925,0.3130935728549957
