stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772240219.8040304,ik_only,1,0,296,1,32,0.48514851927757263,8.00442886352539,1.0,1.0,8.00442886352539,0.14788006246089935,1.0,0.14788006246089935,163.0,145.0,1,1,54,1.3803379535675049,-0.21688032066654264,-0.1777419687620279,0.5737490848983646,-0.2865257263183594,-0.041109729558229446,0.4203227162361145
