stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772327746.1836607,action_mode,9,1,6,1,1,0.8421052694320679,2.5066893080234114,2.1698397320173406,2.7761027812957764,6.6228251457214355,0.8679561614990234,1.0,0.8679561614990234,6,0,1,1,35,0.7993502616882324,-0.17951930035257835,-0.10136652605677789,0.574030355922812,-0.18240571022033691,-0.06266922503709793,0.36065900325775146
