stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772240537.8954282,ik_only,1,0,241,1,31,0.547911524772644,4.006983280181885,1.0,1.0,4.006983280181885,0.03136909380555153,1.0,0.03136909380555153,138.0,138.0,1,1,30,0.991621732711792,-0.17664982772292864,-0.15243612310274995,0.5748911050754562,-0.20443686842918396,0.0054166801273822784,0.42875775694847107
