stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772334062.018419,action_mode,4,0,1,0,0,nan,2.6511292499404875,2.6511295972284312,2.014235734939575,5.395726680755615,0.942742645740509,1.0,0.942742645740509,1,0,1,1,33,1.2345666885375977,-0.13701194070502573,-0.010664688835865882,0.5376087406074993,-0.12061158567667007,0.08971850574016571,0.34606921672821045
