stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772327310.5573003,action_mode,5,1,4,1,3,0.8733624219894409,3.300017541990634,2.950673354264261,1.741078495979309,5.9750075340271,0.803427517414093,1.0,0.803427517414093,3,1,1,1,51,1.4637658596038818,-0.16013145075075338,-0.09913401362939737,0.5912546646864834,-0.15461395680904388,-0.044214747846126556,0.3815248906612396
