stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772328017.5675118,ik_only,1,0,197,1,18,0.6924999952316284,4.273881912231445,1.0,1.0,4.273881912231445,0.7057092189788818,1.0,0.7057092189788818,108.0,70.0,1,1,43,1.0724642276763916,-0.18247708868880794,-0.2270455063813597,0.5552490413080988,-0.19246059656143188,-0.19904978573322296,0.3404437005519867
