stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772329682.1862798,action_mode,3,1,14,1,7,0.6401098966598511,2.4995686710649947,2.2435200841368954,2.799999952316284,3.0371923446655273,1.0,1.0,1.0,13,1,1,1,34,1.0902247428894043,-0.1772537937426581,-0.26357362650071736,0.6100411576453035,-0.23245711624622345,-0.13108110427856445,0.4474635720252991
