stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772331510,action_mode,9,1,6,1,1,0.503246725,3.417711578,3.216413345,1.801870584,7.293605328,1,1,1,3,3,1,1,52,1.354038239,-0.208023882,-0.295178408,0.579401072,-0.224532649,-0.2948789,0.363159269
