stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772333192.2958562,action_mode,6,1,2,1,1,0.5779816508293152,3.3647000824013396,3.1335103460296403,2.3807427883148193,5.706955432891846,0.9696335196495056,1.0,0.9696335196495056,2,0,1,1,38,1.003279447555542,-0.23675903143126578,-0.1957580402875181,0.6046971989910191,-0.36368611454963684,-0.09618619829416275,0.45975545048713684
