stamp,trial_tag,reps_size,used_mode0_members,candidates_size,use_comp,selected_idx_in_candidates,selected_psc,selected_dq_exec,score,sel_best_mode_score,sel_best_mode_dq_exec,sel_best_mode_m_limit,sel_best_mode_m_sing,sel_best_mode_m_exec,ik_success_count,ik_fail_count,planning_ok,exec_ok,traj_points,planning_time_sec,ee_x,ee_y,ee_z,cam_x,cam_y,cam_z
1772334665.014235,ik_only,1,0,142,1,3,0.5412371158599854,9.304532051086426,1.0,1.0,9.304532051086426,0.29941558837890625,1.0,0.29941558837890625,89.0,43.0,0,0,0,nan,-0.12884803187801472,0.0031001679991698172,0.5203016237422493,-0.28563371300697327,0.09496870636940002,0.46523478627204895
